Team 1,Team 2,Pitch,Runs Left,Balls Left,Wickets Remaining,Total Runs Scored,Current Run Rate,Required Run Rate,Winner
India,Australia,3,118,78,9,173,8,9.076923077,1
Sri Lanka,New Zealand,2,34,10,4,162,7.036363636,20.4,0
West Indies,New Zealand,1,86,78,8,132,6.714285714,6.615384615,1
Australia,Afghanistan,3,61,40,7,187,9.525,9.15,1
West Indies,England,2,43,64,8,158,12.42857143,4.03125,1
West Indies,England,3,151,88,8,185,6.5625,10.29545455,1
West Indies,Sri Lanka,1,42,56,9,138,9.09375,4.5,1
Afghanistan,West Indies,2,138,103,8,162,8.823529412,8.038834951,0
India,Australia,2,107,91,10,156,10.34482759,7.054945055,1
Sri Lanka,England,3,122,75,9,174,7.066666667,9.76,1
Pakistan,Sri Lanka,1,130,116,10,134,7.5,6.724137931,0
Pakistan,Australia,1,52,51,8,144,8.086956522,6.117647059,1
Afghanistan,Australia,3,88,25,2,222,8.526315789,21.12,0
West Indies,Sri Lanka,1,95,96,10,138,11,5.9375,1
Sri Lanka,Pakistan,2,153,96,8,170,4.5,9.5625,0
India,Australia,2,106,68,9,165,6.923076923,9.352941176,0
Pakistan,Australia,3,79,32,0,178,6.818181818,14.8125,0
India,Sri Lanka,2,103,57,8,168,6.285714286,10.84210526,1
England,Sri Lanka,2,8,12,6,163,8.666666667,4,1
England,Pakistan,3,92,58,7,179,8.516129032,9.517241379,1
Sri Lanka,New Zealand,3,99,75,9,183,11.33333333,7.92,0
Afghanistan,New Zealand,1,92,89,8,124,6.387096774,6.202247191,1
Afghanistan,India,3,200,107,9,209,4.615384615,11.21495327,0
New Zealand,Sri Lanka,3,146,94,10,190,10.38461538,9.319148936,0
Sri Lanka,Afghanistan,1,100,101,9,115,5.052631579,5.940594059,1
Afghanistan,West Indies,1,103,84,8,136,5.666666667,7.357142857,1
England,West Indies,1,89,73,8,129,5.234042553,7.315068493,0
England,India,3,66,33,6,187,8.413793103,12,0
New Zealand,India,2,116,78,9,164,7,8.923076923,1
England,Pakistan,3,58,28,6,194,8.934782609,12.42857143,0
Afghanistan,New Zealand,3,125,75,9,196,9.6,10,1
West Indies,India,3,12,2,4,187,8.949152542,36,0
West Indies,Sri Lanka,3,145,97,10,174,7.826086957,8.969072165,1
Pakistan,Sri Lanka,3,158,82,7,201,6.947368421,11.56097561,0
Afghanistan,Sri Lanka,1,96,73,6,136,5.234042553,7.890410959,1
Pakistan,Sri Lanka,3,182,110,9,193,7.2,9.927272727,0
West Indies,Sri Lanka,1,77,70,9,149,8.76,6.6,1
Australia,West Indies,2,115,90,10,158,8.8,7.666666667,1
Sri Lanka,West Indies,3,149,62,7,223,7.75862069,14.41935484,0
Afghanistan,India,3,33,2,2,178,7.423728814,99,0
Pakistan,India,1,57,61,9,138,8.338983051,5.606557377,1
India,Pakistan,2,104,69,9,157,6.352941176,9.043478261,1
India,Australia,2,138,106,10,156,8.142857143,7.811320755,1
England,Australia,3,49,13,3,181,7.457943925,22.61538462,0
New Zealand,India,3,104,46,5,174,5.756756757,13.56521739,0
India,Australia,1,51,50,8,136,7.371428571,6.12,1
England,West Indies,3,187,102,9,195,3,11,0
Afghanistan,India,2,89,66,9,165,8.555555556,8.090909091,1
India,West Indies,2,147,96,10,163,4.25,9.1875,0
Afghanistan,Pakistan,3,146,79,7,175,4.390243902,11.08860759,1
Afghanistan,Pakistan,2,98,64,7,168,7.607142857,9.1875,0
New Zealand,Australia,2,156,107,9,164,4.153846154,8.747663551,0
England,Pakistan,1,34,20,2,143,6.6,10.2,0
New Zealand,Sri Lanka,3,99,68,9,190,10.61538462,8.735294118,0
Sri Lanka,England,2,85,54,9,168,7.636363636,9.444444444,1
West Indies,India,3,28,0,6,182,7.75,inf,0
New Zealand,Australia,2,3,1,3,163,8.117647059,18,1
Pakistan,England,3,43,22,7,184,8.693877551,11.72727273,1
Pakistan,England,3,96,32,5,227,9,18,0
Pakistan,England,1,2,1,3,130,6.504201681,12,1
West Indies,Sri Lanka,2,83,49,7,167,7.183098592,10.16326531,0
England,New Zealand,1,29,39,7,117,6.592592593,4.461538462,1
Pakistan,Sri Lanka,3,143,75,7,201,7.866666667,11.44,0
Afghanistan,England,2,150,118,10,154,15,7.627118644,1
Australia,Pakistan,1,10,12,6,145,7.555555556,5,1
England,West Indies,3,47,27,9,183,8.838709677,10.44444444,1
Afghanistan,Pakistan,3,120,83,9,185,10.7027027,8.674698795,1
India,Pakistan,1,77,92,10,113,7.928571429,5.02173913,1
Pakistan,Australia,3,146,94,10,185,9.230769231,9.319148936,1
India,Australia,3,155,101,10,180,8.210526316,9.207920792,1
Afghanistan,India,2,119,93,10,161,9.555555556,7.677419355,1
Afghanistan,New Zealand,3,103,47,7,189,7.150684932,13.14893617,0
Sri Lanka,Pakistan,2,135,96,9,158,6,8.4375,1
West Indies,India,3,60,19,7,182,7.306930693,18.94736842,0
Pakistan,India,1,111,99,9,129,5.428571429,6.727272727,1
Afghanistan,Pakistan,1,31,13,3,145,6.448598131,14.30769231,0
Sri Lanka,India,3,196,118,10,197,6,9.966101695,0
Sri Lanka,India,3,87,49,7,172,7.267605634,10.65306122,0
New Zealand,Australia,3,107,63,7,182,8,10.19047619,0
India,West Indies,3,121,83,9,175,8.918918919,8.746987952,1
India,Australia,2,26,43,9,156,10.20779221,3.627906977,1
England,Afghanistan,3,146,82,9,184,6.157894737,10.68292683,0
Sri Lanka,England,1,21,33,6,126,7.310344828,3.818181818,1
Afghanistan,England,3,146,86,8,186,7.235294118,10.18604651,0
England,India,3,45,9,2,184,7.567567568,30,0
West Indies,New Zealand,1,131,118,10,132,6,6.661016949,1
Australia,India,3,12,25,6,183,10.86315789,2.88,1
West Indies,Pakistan,2,121,91,9,162,8.689655172,7.978021978,0
New Zealand,Australia,2,31,38,10,156,9.219512195,4.894736842,1
England,New Zealand,3,122,52,7,231,9.705882353,14.07692308,0
India,Afghanistan,3,107,62,5,186,8.275862069,10.35483871,0
Australia,India,2,39,27,7,157,7.677419355,8.666666667,1
Pakistan,West Indies,1,21,13,5,145,7.009345794,9.692307692,1
Sri Lanka,Australia,3,64,27,4,181,7.612903226,14.22222222,0
Pakistan,New Zealand,1,3,31,9,133,8.831460674,0.580645161,1
West Indies,India,3,149,94,8,187,9,9.510638298,0
New Zealand,Pakistan,2,109,84,10,169,10.16666667,7.785714286,1
Pakistan,Sri Lanka,1,101,96,10,134,8.5,6.3125,0
Pakistan,England,3,143,79,9,184,6.146341463,10.86075949,1
Pakistan,India,1,87,79,9,129,6.292682927,6.607594937,1
Sri Lanka,Pakistan,2,15,15,7,164,8.571428571,6,1
India,England,3,110,81,10,179,10.76923077,8.148148148,1
Afghanistan,India,3,10,9,5,176,9.027027027,6.666666667,1
Pakistan,India,1,108,91,8,142,7.24137931,7.120879121,0
Sri Lanka,Australia,1,66,71,9,120,6.734693878,5.577464789,1
Australia,England,1,95,105,8,106,4.8,5.428571429,0
West Indies,Afghanistan,2,84,66,10,160,8.555555556,7.636363636,1
India,Pakistan,1,113,118,10,113,3,5.745762712,1
England,Pakistan,1,108,83,8,143,5.837837838,7.807228916,0
Australia,West Indies,1,142,111,10,147,4,7.675675676,1
England,West Indies,3,139,86,9,177,6.882352941,9.697674419,1
India,Australia,3,196,111,9,208,8.666666667,10.59459459,0
Sri Lanka,Pakistan,2,94,56,6,150,5.34375,10.07142857,0
West Indies,New Zealand,2,123,72,6,164,5.25,10.25,0
West Indies,New Zealand,2,57,42,10,170,8.769230769,8.142857143,0
Sri Lanka,Australia,3,92,62,9,188,10.03448276,8.903225806,1
Australia,India,3,134,84,8,187,9,9.571428571,0
West Indies,Pakistan,3,190,117,10,189,0,9.743589744,1
Afghanistan,India,3,94,54,5,183,8.181818182,10.44444444,0
India,Sri Lanka,3,174,112,9,177,3,9.321428571,0
West Indies,England,3,110,64,9,210,10.82142857,10.3125,1
India,England,2,105,74,9,156,6.782608696,8.513513514,0
Afghanistan,Pakistan,3,69,41,8,171,7.82278481,10.09756098,1
Sri Lanka,Pakistan,3,83,68,8,205,14.19230769,7.323529412,1
Afghanistan,England,1,15,12,6,149,7.5,7.5,1
Afghanistan,Australia,2,112,88,7,150,7.3125,7.636363636,0
Afghanistan,New Zealand,2,115,76,9,165,6.954545455,9.078947368,0
Sri Lanka,Pakistan,2,68,48,6,168,8.416666667,8.5,1
New Zealand,Afghanistan,2,67,61,8,151,8.644067797,6.590163934,1
England,Pakistan,3,155,42,4,233,6.076923077,22.14285714,0
India,West Indies,1,127,95,10,140,3.36,8.021052632,0
India,England,1,21,41,9,122,7.746835443,3.073170732,1
India,Australia,1,26,48,7,112,7.25,3.25,1
Afghanistan,Australia,2,160,113,10,169,8.571428571,8.495575221,0
India,West Indies,3,107,60,9,187,8.1,10.7,1
England,Sri Lanka,3,10,10,6,181,9.381818182,6,1
West Indies,Pakistan,3,114,83,9,183,11.35135135,8.240963855,1
England,Pakistan,2,94,61,8,161,6.915254237,9.245901639,1
Sri Lanka,Pakistan,3,124,71,7,185,7.591836735,10.47887324,0
India,Afghanistan,3,102,41,5,219,8.962025316,14.92682927,0
West Indies,Pakistan,1,33,32,6,126,6.409090909,6.1875,1
Afghanistan,Australia,3,205,104,9,218,5.25,11.82692308,0
Pakistan,Australia,1,4,6,6,138,7.105263158,4,1
West Indies,India,3,171,102,9,187,5.666666667,10.05882353,0
New Zealand,England,3,81,49,8,171,7.690140845,9.918367347,1
New Zealand,Pakistan,1,140,110,10,148,5.4,7.636363636,1
New Zealand,Sri Lanka,1,63,69,7,124,7.294117647,5.47826087,1
Sri Lanka,England,2,86,66,8,158,8.111111111,7.818181818,1
New Zealand,Pakistan,1,44,33,4,141,6.75862069,8,1
Pakistan,West Indies,3,205,117,10,204,0,10.51282051,0
India,Sri Lanka,1,30,50,8,119,7.714285714,3.6,1
Sri Lanka,Pakistan,2,142,105,10,158,6.8,8.114285714,1
India,West Indies,2,46,33,7,159,7.862068966,8.363636364,1
England,Pakistan,3,149,39,4,233,6.296296296,22.92307692,0
England,West Indies,2,156,111,10,160,3.333333333,8.432432432,1
Afghanistan,New Zealand,3,133,80,8,189,8.55,9.975,0
England,Sri Lanka,3,64,43,9,180,9.116883117,8.930232558,1
Afghanistan,India,3,166,95,9,206,9.84,10.48421053,0
West Indies,New Zealand,2,94,58,8,152,5.709677419,9.724137931,0
Sri Lanka,Pakistan,3,95,15,1,198,5.942857143,38,0
Australia,England,3,36,15,6,175,8,14.4,1
New Zealand,Pakistan,1,120,97,10,136,4.434782609,7.422680412,0
Australia,India,2,122,83,8,165,7.135135135,8.819277108,0
Australia,India,3,40,15,2,187,8.457142857,16,0
West Indies,Afghanistan,3,174,111,10,177,2.666666667,9.405405405,0
India,Sri Lanka,3,67,1,1,182,5.848739496,402,0
West Indies,Afghanistan,3,184,96,7,223,10,11.5,0
West Indies,India,2,81,32,3,170,6.136363636,15.1875,0
India,Australia,3,82,30,3,187,7.066666667,16.4,0
New Zealand,Afghanistan,2,90,73,8,151,7.914893617,7.397260274,1
Pakistan,Australia,3,75,18,1,193,7,25,0
New Zealand,Sri Lanka,1,16,18,8,145,7.647058824,5.333333333,1
West Indies,New Zealand,1,85,83,9,132,7.783783784,6.144578313,1
Afghanistan,West Indies,1,55,44,4,133,6.236842105,7.5,0
England,New Zealand,3,65,5,1,195,6.834782609,78,0
India,Australia,2,58,23,5,168,6.865979381,15.13043478,0
Pakistan,India,3,144,99,9,172,8.285714286,8.727272727,0
Sri Lanka,Pakistan,2,149,112,9,159,8.25,7.982142857,0
Sri Lanka,Pakistan,3,87,35,4,185,6.988235294,14.91428571,0
England,Pakistan,3,111,66,10,181,7.888888889,10.09090909,1
New Zealand,England,1,23,60,7,70,4.8,2.3,1
Sri Lanka,Afghanistan,1,59,51,7,120,5.391304348,6.941176471,1
New Zealand,Pakistan,1,77,73,10,127,6.510638298,6.328767123,1
New Zealand,Afghanistan,3,157,95,6,188,7.68,9.915789474,0
England,India,3,181,87,9,209,5.272727273,12.48275862,0
Australia,Pakistan,1,98,67,6,148,5.773584906,8.776119403,1
Sri Lanka,England,1,82,63,10,145,6.736842105,7.80952381,0
Australia,West Indies,1,65,70,8,114,6,5.571428571,1
West Indies,New Zealand,1,63,56,7,144,7.6875,6.75,1
New Zealand,England,3,177,111,10,189,8.666666667,9.567567568,0
Afghanistan,Australia,2,122,96,8,150,7.25,7.625,0
Pakistan,England,2,104,73,8,156,6.765957447,8.547945205,0
West Indies,Australia,3,175,102,9,190,5.333333333,10.29411765,1
Australia,West Indies,1,33,22,5,119,5.326530612,9,1
West Indies,Sri Lanka,3,88,42,6,174,6.692307692,12.57142857,1
West Indies,Pakistan,3,35,11,6,189,8.532110092,19.09090909,1
England,Sri Lanka,3,154,52,5,232,6.970588235,17.76923077,0
England,Pakistan,2,33,15,5,155,7.028571429,13.2,1
West Indies,India,2,105,58,6,170,6.387096774,10.86206897,0
England,West Indies,3,80,61,10,171,9.355932203,7.868852459,1
Afghanistan,Sri Lanka,1,104,109,10,118,8.181818182,5.724770642,1
Afghanistan,West Indies,2,151,110,9,166,9.6,8.236363636,1
New Zealand,India,1,92,115,10,94,3.6,4.8,1
New Zealand,India,2,86,49,5,166,6.845070423,10.53061224,0
Sri Lanka,West Indies,3,123,43,5,250,9.974025974,17.1627907,0
England,Afghanistan,3,113,66,10,183,7.888888889,10.27272727,0
Afghanistan,Australia,2,111,70,6,168,6.96,9.514285714,0
Sri Lanka,Australia,1,62,34,6,116,3.837209302,10.94117647,0
India,Afghanistan,3,177,94,7,207,7.153846154,11.29787234,0
England,West Indies,2,138,73,6,165,3.574468085,11.34246575,0
Afghanistan,India,1,42,19,4,142,6,13.26315789,0
Afghanistan,England,2,55,26,5,161,6.829787234,12.69230769,0
New Zealand,Sri Lanka,3,115,59,7,179,6.393442623,11.69491525,0
Sri Lanka,India,3,100,60,8,172,7.3,10,0
Afghanistan,Pakistan,3,172,114,9,187,16,9.052631579,1
Pakistan,West Indies,3,94,39,5,204,8.222222222,14.46153846,0
Afghanistan,India,1,35,60,8,92,5.8,3.5,1
New Zealand,Pakistan,1,141,117,9,141,2,7.230769231,1
India,Australia,2,25,-1,1,165,6.991735537,-150,0
India,West Indies,2,16,11,6,159,7.926605505,8.727272727,1
Australia,India,3,104,41,8,202,7.518987342,15.2195122,0
Afghanistan,Sri Lanka,1,4,7,6,142,7.380530973,3.428571429,1
West Indies,New Zealand,2,124,91,9,150,5.586206897,8.175824176,0
West Indies,New Zealand,1,70,43,4,144,5.844155844,9.76744186,0
England,India,1,107,87,10,141,6.363636364,7.379310345,1
Australia,India,1,9,10,7,147,7.581818182,5.4,1
Pakistan,India,1,64,49,8,142,6.676056338,7.836734694,1
Afghanistan,Australia,2,38,27,7,163,8.129032258,8.444444444,0
Sri Lanka,Pakistan,2,142,104,10,165,9,8.192307692,1
India,Sri Lanka,2,132,87,7,163,5.818181818,9.103448276,0
Australia,West Indies,2,91,74,10,158,8.869565217,7.378378378,1
West Indies,England,3,155,102,10,185,10.33333333,9.117647059,1
India,Afghanistan,3,119,66,7,190,8,10.81818182,0
Australia,England,2,69,35,5,165,6.847058824,11.82857143,0
Pakistan,England,2,80,55,9,170,8.4,8.727272727,0
India,Pakistan,1,128,93,8,138,2.444444444,8.258064516,1
India,New Zealand,3,144,70,6,179,4.32,12.34285714,0
New Zealand,West Indies,1,101,76,7,147,6.409090909,7.973684211,1
Australia,Pakistan,2,74,49,8,159,7.267605634,9.06122449,1
West Indies,Pakistan,3,112,81,9,183,11.07692308,8.296296296,1
Sri Lanka,Afghanistan,1,29,50,6,120,7.885714286,3.48,1
West Indies,Afghanistan,3,95,41,6,177,6.303797468,13.90243902,0
Afghanistan,Australia,3,208,110,10,222,9,11.34545455,0
New Zealand,India,1,5,16,7,94,5.192307692,1.875,1
Pakistan,Australia,2,29,11,5,165,7.541284404,15.81818182,0
Sri Lanka,Australia,3,115,95,10,172,13.92,7.263157895,1
Sri Lanka,Afghanistan,1,70,76,9,111,5.727272727,5.526315789,1
Pakistan,Australia,3,70,51,9,185,10.08695652,8.235294118,1
Afghanistan,India,1,71,95,10,92,5.28,4.484210526,1
England,New Zealand,1,26,73,10,92,8.553191489,2.136986301,1
West Indies,India,2,118,71,8,170,6.489795918,9.971830986,0
Afghanistan,India,3,44,18,7,173,7.647058824,14.66666667,0
Afghanistan,Pakistan,2,70,35,6,168,6.988235294,12,0
Afghanistan,Australia,2,90,63,7,150,6.421052632,8.571428571,0
England,India,3,27,7,2,187,8.548672566,23.14285714,0
Sri Lanka,Pakistan,3,128,49,7,232,8.873239437,15.67346939,0
Australia,Afghanistan,3,62,17,6,171,6.40776699,21.88235294,0
Sri Lanka,West Indies,2,87,55,7,163,7.107692308,9.490909091,0
England,West Indies,1,81,67,8,129,5.547169811,7.253731343,0
Pakistan,Australia,3,95,10,3,223,7.036363636,57,0
England,New Zealand,3,203,102,9,231,9.666666667,11.94117647,0
Australia,West Indies,1,56,59,8,114,5.803278689,5.694915254,1
Afghanistan,Sri Lanka,2,79,32,5,170,6.272727273,14.8125,0
Pakistan,West Indies,3,44,17,5,172,7.514563107,15.52941176,0
New Zealand,Sri Lanka,1,108,85,6,139,5.485714286,7.623529412,0
Sri Lanka,New Zealand,2,145,102,9,161,5.666666667,8.529411765,0
India,Pakistan,1,92,102,9,100,3,5.411764706,1
Pakistan,England,2,12,3,4,156,7.435897436,24,0
Sri Lanka,England,1,40,51,7,126,7.565217391,4.705882353,1
India,England,1,78,47,5,142,5.342465753,9.957446809,1
Australia,Sri Lanka,1,63,59,9,136,7.278688525,6.406779661,0
West Indies,New Zealand,2,74,55,8,165,8.492307692,8.072727273,1
West Indies,Pakistan,3,146,71,8,209,7.836734694,12.33802817,0
Australia,Afghanistan,2,2,5,7,154,7.982608696,2.4,1
India,Sri Lanka,3,23,34,8,198,12.27906977,4.058823529,1
Sri Lanka,New Zealand,2,107,60,7,161,5.5,10.7,0
Pakistan,India,2,100,71,7,170,8.693877551,8.450704225,0
Sri Lanka,India,3,104,61,9,187,8.542372881,10.2295082,1
West Indies,Sri Lanka,1,107,102,10,124,6,6.294117647,1
England,India,2,55,34,6,165,7.744186047,9.705882353,1
New Zealand,Sri Lanka,3,123,68,7,179,6.576923077,10.85294118,0
New Zealand,India,3,88,52,8,187,8.823529412,10.15384615,0
Australia,India,2,80,59,8,164,8.360655738,8.13559322,0
Afghanistan,New Zealand,2,83,53,8,165,7.432835821,9.396226415,0
Pakistan,Australia,2,84,57,9,160,7.333333333,8.842105263,0
Afghanistan,India,3,167,115,10,174,9.6,8.713043478,0
Australia,Sri Lanka,1,36,50,9,112,6.6,4.32,1
Sri Lanka,New Zealand,2,95,49,7,161,5.661971831,11.63265306,0
Afghanistan,Sri Lanka,1,56,67,10,118,7.132075472,5.014925373,1
England,Pakistan,3,118,67,9,194,8.716981132,10.56716418,0
Sri Lanka,Pakistan,2,124,84,9,164,6.833333333,8.857142857,1
India,England,2,28,16,4,162,7.788461538,10.5,1
West Indies,New Zealand,1,58,47,8,131,6.082191781,7.404255319,1
England,Afghanistan,1,89,83,8,138,8.108108108,6.43373494,1
India,Australia,3,100,60,9,176,7.7,10,1
Australia,England,2,2,1,4,165,8.268907563,12,1
India,Pakistan,1,107,77,8,138,4.465116279,8.337662338,1
India,New Zealand,1,0,27,7,103,6.709677419,0,1
Afghanistan,Sri Lanka,2,31,24,8,165,8.4375,7.75,1
Australia,Pakistan,1,54,44,8,147,7.421052632,7.363636364,1
New Zealand,India,3,108,65,8,172,7.090909091,9.969230769,1
Australia,Pakistan,2,56,34,7,159,7.255813953,9.882352941,1
New Zealand,India,1,77,87,9,94,3.272727273,5.310344828,1
Sri Lanka,New Zealand,3,130,42,5,211,6.307692308,18.57142857,0
Australia,New Zealand,1,5,11,9,147,7.871559633,2.727272727,1
Sri Lanka,India,1,3,22,7,124,7.469387755,0.818181818,1
India,West Indies,1,33,6,1,140,5.684210526,33,0
Australia,England,2,51,43,8,161,8.649350649,7.11627907,1
Afghanistan,Sri Lanka,2,143,101,9,165,7.263157895,8.495049505,1
West Indies,Afghanistan,2,106,81,10,160,8.461538462,7.851851852,1
India,Sri Lanka,3,121,88,10,198,14.625,8.25,1
India,England,1,113,106,10,122,4.285714286,6.396226415,1
India,Afghanistan,3,181,89,8,219,7.548387097,12.20224719,0
India,Pakistan,1,23,4,2,145,6.362068966,34.5,0
Pakistan,India,1,125,105,10,142,7.2,7.142857143,0
Afghanistan,India,1,40,16,4,142,5.942307692,15,0
West Indies,India,2,131,84,9,168,6.333333333,9.357142857,1
India,Pakistan,1,117,86,8,138,3.882352941,8.162790698,1
England,Afghanistan,3,102,61,8,193,9.355932203,10.03278689,0
Pakistan,England,2,42,20,6,170,7.74,12.6,0
Australia,Sri Lanka,2,112,90,10,156,9,7.466666667,0
Australia,Sri Lanka,3,65,27,6,198,8.64516129,14.44444444,0
Sri Lanka,Pakistan,3,25,13,4,190,9.308411215,11.53846154,1
Sri Lanka,Australia,3,117,67,7,205,10.0754717,10.47761194,1
Afghanistan,Australia,3,133,67,6,177,5.094339623,11.91044776,0
Sri Lanka,Australia,3,76,30,7,240,11,15.2,0
Australia,Sri Lanka,1,68,64,9,136,7.392857143,6.375,0
Australia,England,1,21,18,6,131,6.529411765,7,1
New Zealand,India,3,159,97,10,191,8.608695652,9.835051546,1
West Indies,Sri Lanka,3,110,61,7,183,7.525423729,10.81967213,1
Sri Lanka,Pakistan,3,126,95,10,175,12,7.957894737,1
Sri Lanka,Afghanistan,3,44,11,5,231,10.34862385,24,0
England,New Zealand,3,56,12,5,231,9.777777778,28,0
New Zealand,West Indies,3,35,0,6,179,7.25,inf,0
England,New Zealand,1,59,62,9,146,9.103448276,5.709677419,1
New Zealand,Australia,2,122,76,8,164,5.863636364,9.631578947,0
New Zealand,India,3,111,77,9,177,9.348837209,8.649350649,1
Sri Lanka,Afghanistan,2,40,36,7,158,8.5,6.666666667,1
India,England,3,142,87,7,171,5.454545455,9.793103448,1
New Zealand,England,1,82,91,10,105,4.965517241,5.406593407,1
Afghanistan,New Zealand,1,103,101,9,129,8.526315789,6.118811881,1
England,Afghanistan,1,28,23,7,134,6.618556701,7.304347826,1
England,West Indies,2,99,42,4,165,5.153846154,14.14285714,0
England,Australia,3,166,101,9,178,4.105263158,9.861386139,0
New Zealand,Sri Lanka,1,38,37,6,124,6.289156627,6.162162162,1
New Zealand,Australia,1,140,117,10,140,2,7.179487179,0
India,West Indies,2,121,69,8,163,5.058823529,10.52173913,0
Australia,Pakistan,3,118,68,9,186,7.961538462,10.41176471,1
Pakistan,England,3,135,57,6,227,8.857142857,14.21052632,0
Sri Lanka,England,1,112,93,10,143,7.111111111,7.225806452,1
Afghanistan,India,1,75,70,9,116,5.04,6.428571429,1
England,West Indies,2,28,24,7,150,7.6875,7,0
West Indies,Australia,2,38,33,8,154,8.068965517,6.909090909,1
West Indies,Australia,3,108,69,9,190,9.764705882,9.391304348,1
Australia,India,1,52,29,5,148,6.395604396,10.75862069,0
West Indies,New Zealand,1,107,101,8,132,8.210526316,6.356435644,1
Sri Lanka,Australia,3,42,27,6,188,9.483870968,9.333333333,1
England,West Indies,3,34,35,9,171,9.741176471,5.828571429,1
Australia,Pakistan,3,59,26,5,192,8.553191489,13.61538462,0
West Indies,New Zealand,3,69,41,7,199,9.949367089,10.09756098,0
